name,image_id,confidence,xmin,ymin,xmax,ymax
echinus,000712.xml,0.6721422,1014,1038,1112,1189
echinus,000712.xml,0.5726622,1587,1193,1697,1296
echinus,000712.xml,0.6957045,1454,169,1543,267
echinus,000712.xml,0.5805584,1573,103,1711,189
echinus,000712.xml,0.19424379,2122,1093,2276,1216
echinus,000712.xml,0.12938227,706,144,815,249
echinus,000712.xml,0.3007271,1455,1190,1705,1313
echinus,000712.xml,0.1501606,1496,1189,1616,1316
echinus,000712.xml,0.074770145,1475,1249,1560,1337
holothurian,000001.xml,0.97867775,998,1,1170,217
holothurian,000001.xml,0.9493044,388,696,553,801
holothurian,000001.xml,0.25656164,1024,137,1166,212
echinus,000001.xml,0.9901788,336,482,483,638
echinus,000001.xml,0.9869768,525,463,649,599
echinus,000001.xml,0.9863622,913,476,1048,618
echinus,000001.xml,0.9622943,556,66,706,247
echinus,000001.xml,0.9620835,742,987,846,1077
echinus,000001.xml,0.9720961,1197,956,1348,1073
echinus,000001.xml,0.51246536,1401,979,1580,1079
echinus,000001.xml,0.53025454,1454,233,1628,368
echinus,000001.xml,0.23401777,878,1011,1107,1078
echinus,000001.xml,0.8514214,1607,127,1756,257
echinus,000001.xml,0.29165646,1614,995,1823,1079
echinus,000001.xml,0.22928171,640,839,736,930
scallop,000001.xml,0.17002498,702,90,770,151
scallop,000001.xml,0.1258726,446,853,562,956
echinus,000551.xml,0.78360945,3174,1265,3466,1371
echinus,000551.xml,0.9247762,1573,1055,1751,1163
echinus,000551.xml,0.9403782,1264,1709,1756,2140
echinus,000551.xml,0.58101267,10,1595,206,1744
scallop,000551.xml,0.9748905,1906,1815,2084,2035
echinus,000587.xml,0.87322706,743,1424,898,1546
echinus,000587.xml,0.84107697,1459,1738,1578,1856
echinus,000587.xml,0.62406844,2613,1971,2735,2085
echinus,000587.xml,0.78550684,984,1805,1104,1914
echinus,000587.xml,0.25522506,407,1008,530,1137
echinus,000587.xml,0.29730615,251,1245,419,1369
echinus,000587.xml,0.15890867,1746,1872,1848,1978
echinus,000587.xml,0.07642821,1308,1257,1426,1357
echinus,000587.xml,0.45024005,1328,1378,1439,1485
echinus,000587.xml,0.1342282,2584,1934,2655,2007
echinus,000587.xml,0.16862193,717,1724,862,1847
starfish,000587.xml,0.9591861,954,2050,1152,2158
holothurian,000421.xml,0.879353,3091,1107,3294,1186
echinus,000421.xml,0.8092785,2260,1741,2394,1861
scallop,000421.xml,0.8959259,1630,2022,1767,2152
scallop,000421.xml,0.9592336,2810,1538,2924,1641
scallop,000421.xml,0.54675585,1947,851,1992,892
scallop,000421.xml,0.64502716,3462,889,3568,948
scallop,000421.xml,0.49120647,3690,1368,3819,1453
scallop,000421.xml,0.10715855,3375,2021,3679,2158
scallop,000421.xml,0.11433118,1060,1349,1193,1455
scallop,000421.xml,0.0703031,1135,1355,1196,1425
scallop,000421.xml,0.34221202,3507,2027,3653,2153
scallop,000421.xml,0.05199131,3264,1896,3379,1991
scallop,000421.xml,0.06941399,3048,1829,3171,1942
scallop,000421.xml,0.13395248,2770,1263,2862,1321
scallop,000421.xml,0.061140608,2899,1580,2983,1640
scallop,000421.xml,0.117506675,3269,1729,3345,1825
scallop,000421.xml,0.79812026,1604,1435,1699,1510
starfish,000421.xml,0.9909657,1709,1324,1894,1472
starfish,000421.xml,0.96482754,1368,1799,1550,2022
starfish,000421.xml,0.91739815,1637,1073,1771,1168
starfish,000421.xml,0.92806685,2247,1035,2372,1120
starfish,000421.xml,0.75290877,1060,1350,1190,1458
starfish,000421.xml,0.2123595,1320,1391,1420,1469
starfish,000421.xml,0.8706089,3449,750,3609,839
starfish,000421.xml,0.44501445,2823,772,2935,860
echinus,000180.xml,0.9848669,3326,393,3838,1113
holothurian,000053.xml,0.7689532,1199,713,1298,775
holothurian,000053.xml,0.115706764,933,884,1059,987
holothurian,000053.xml,0.43599984,1054,1002,1177,1076
holothurian,000053.xml,0.20532557,1347,720,1472,825
holothurian,000053.xml,0.8856474,1427,1130,1585,1216
scallop,000053.xml,0.6036732,488,1243,572,1335
scallop,000053.xml,0.3376539,991,1068,1059,1120
scallop,000053.xml,0.2515761,1182,1124,1261,1181
scallop,000053.xml,0.39110377,827,389,955,459
scallop,000053.xml,0.38966075,1344,557,1410,608
scallop,000053.xml,0.18037467,1316,1146,1370,1187
scallop,000053.xml,0.12748343,318,601,440,718
scallop,000053.xml,0.11833116,1693,818,1776,898
scallop,000053.xml,0.66527426,1214,952,1265,1002
scallop,000053.xml,0.40220565,1130,824,1189,865
scallop,000053.xml,0.25658393,1375,493,1452,552
scallop,000053.xml,0.26227352,1305,585,1412,666
scallop,000053.xml,0.12487046,1411,561,1484,625
scallop,000053.xml,0.14383668,1215,1171,1338,1254
scallop,000053.xml,0.06884347,829,404,892,458
scallop,000053.xml,0.11042494,1335,546,1410,648
scallop,000053.xml,0.05466028,877,958,921,996
scallop,000053.xml,0.4071187,1047,939,1112,1000
scallop,000053.xml,0.06476518,1389,623,1430,666
starfish,000053.xml,0.4798326,684,909,790,986
starfish,000053.xml,0.07721696,875,836,955,906
echinus,000483.xml,0.9283723,234,215,268,251
echinus,000483.xml,0.94539917,88,202,127,237
echinus,000483.xml,0.9202983,261,345,294,382
echinus,000483.xml,0.9646022,253,279,295,331
echinus,000483.xml,0.91032624,107,64,157,109
echinus,000483.xml,0.5108044,342,247,379,281
echinus,000483.xml,0.11377349,109,67,140,90
scallop,000404.xml,0.9950016,2673,258,2899,361
scallop,000404.xml,0.9979097,2523,624,2798,810
scallop,000404.xml,0.9723068,1337,296,1530,403
scallop,000404.xml,0.96967983,676,893,905,1049
scallop,000404.xml,0.3285735,3401,16,3664,141
scallop,000404.xml,0.9955498,3102,564,3374,751
scallop,000404.xml,0.37125194,756,460,924,590
scallop,000404.xml,0.34351432,3393,513,3838,715
scallop,000404.xml,0.12545863,2496,1617,2851,1984
scallop,000404.xml,0.79302454,1013,1245,1227,1414
scallop,000404.xml,0.74165213,3192,398,3334,476
scallop,000404.xml,0.7446008,1422,1853,1593,2027
scallop,000404.xml,0.36893168,2049,850,2203,935
scallop,000404.xml,0.07988494,3594,160,3724,220
scallop,000404.xml,0.080015,860,556,989,664
scallop,000404.xml,0.099585615,2077,636,2202,750
scallop,000448.xml,0.9947424,1258,402,1382,517
scallop,000448.xml,0.9381737,1272,1095,1402,1213
scallop,000448.xml,0.3537454,1379,1415,1448,1486
scallop,000448.xml,0.94352204,1571,1139,1678,1253
scallop,000448.xml,0.66978467,1799,794,1895,902
scallop,000448.xml,0.23108482,1263,1191,1304,1231
scallop,000448.xml,0.96388876,2683,386,2780,488
scallop,000448.xml,0.12729686,912,1043,975,1107
scallop,000448.xml,0.057423487,3375,2028,3503,2155
scallop,000448.xml,0.06303893,1773,1155,1888,1315
scallop,000448.xml,0.058025982,3467,1436,3599,1566
starfish,000448.xml,0.4023761,2183,1985,2381,2155
starfish,000448.xml,0.23224276,1708,2043,1930,2158
starfish,000448.xml,0.7247413,1633,1876,1832,2082
holothurian,000186.xml,0.99653566,1826,1350,2347,1612
holothurian,000186.xml,0.14300855,1982,1726,2390,2143
echinus,000186.xml,0.99490744,1186,1036,1530,1329
echinus,000186.xml,0.13393605,3626,1924,3830,2154
echinus,000147.xml,0.98430854,1269,1421,2272,2158
echinus,000147.xml,0.46631142,697,1,1130,314
scallop,000147.xml,0.7859521,512,802,883,1055
scallop,000147.xml,0.10976266,3436,1320,3725,1574
scallop,000147.xml,0.44646764,231,1545,643,1911
scallop,000147.xml,0.12937059,2043,1296,2248,1489
holothurian,000485.xml,0.2825949,12,180,83,212
holothurian,000485.xml,0.1166447,397,356,499,404
echinus,000485.xml,0.9566874,392,111,452,170
echinus,000485.xml,0.95975304,491,138,549,197
echinus,000485.xml,0.82964295,590,226,636,271
echinus,000485.xml,0.67131513,148,93,196,142
echinus,000485.xml,0.16469349,93,59,131,99
echinus,000485.xml,0.94201237,680,238,718,283
echinus,000485.xml,0.13058418,650,228,677,264
echinus,000485.xml,0.11206202,477,217,526,267
starfish,000485.xml,0.9444729,324,333,361,368
starfish,000485.xml,0.96628743,24,344,96,403
starfish,000485.xml,0.94633216,508,356,591,403
starfish,000485.xml,0.69886744,29,232,77,272
scallop,000397.xml,0.96271265,2841,313,3005,457
scallop,000397.xml,0.9941069,1596,511,1822,700
scallop,000397.xml,0.9979809,2335,612,2588,794
scallop,000397.xml,0.45107615,2319,1051,2524,1177
scallop,000397.xml,0.15300687,2544,763,2693,925
scallop,000397.xml,0.7741994,3054,17,3218,126
scallop,000397.xml,0.18706037,1631,809,1774,927
scallop,000397.xml,0.25064126,3588,0,3822,163
scallop,000397.xml,0.17436269,3406,1822,3574,1984
scallop,000397.xml,0.058016874,2011,637,2163,778
scallop,000397.xml,0.36310738,139,596,327,741
scallop,000397.xml,0.30491665,4,671,101,754
scallop,000397.xml,0.3243929,3150,18,3308,125
scallop,000397.xml,0.56295025,1790,166,1940,256
scallop,000397.xml,0.053706966,610,492,717,586
scallop,000397.xml,0.27435002,1482,162,1631,300
scallop,000397.xml,0.05394127,2340,834,2498,994
echinus,000707.xml,0.9728152,2895,1679,3043,1829
echinus,000707.xml,0.96154773,1811,1280,1914,1390
echinus,000707.xml,0.9586378,2302,1507,2427,1630
echinus,000707.xml,0.9250374,1747,1740,1863,1854
echinus,000707.xml,0.6571344,1106,1439,1191,1534
echinus,000707.xml,0.38341582,1701,1426,1778,1509
echinus,000707.xml,0.5612445,2014,415,2117,513
echinus,000707.xml,0.23277794,1700,803,1787,885
echinus,000707.xml,0.3999116,2298,1008,2414,1100
echinus,000707.xml,0.23608242,2260,2048,2391,2158
holothurian,000569.xml,0.73925155,14,1011,175,1230
echinus,000569.xml,0.09049074,3217,1120,3450,1260
scallop,000569.xml,0.98633516,1695,1142,1884,1316
echinus,000739.xml,0.9568265,3284,485,3421,629
echinus,000739.xml,0.9368178,2875,1401,3026,1554
echinus,000739.xml,0.7960397,3365,1597,3540,1771
echinus,000739.xml,0.89180654,868,1889,990,2007
echinus,000739.xml,0.89188945,1574,1221,1674,1318
echinus,000739.xml,0.8390208,1796,1476,1926,1600
echinus,000739.xml,0.50437987,1080,1187,1158,1268
echinus,000739.xml,0.75377065,576,2044,677,2146
echinus,000739.xml,0.66786236,1232,1064,1305,1130
echinus,000739.xml,0.29517958,3018,1360,3119,1457
echinus,000739.xml,0.09698693,594,1496,682,1587
echinus,000739.xml,0.30221713,1187,1124,1255,1183
echinus,000739.xml,0.08794847,1446,1059,1511,1116
echinus,000739.xml,0.20309894,1620,1171,1698,1241
echinus,000739.xml,0.10296784,2091,405,2158,478
echinus,000739.xml,0.099851884,2016,439,2087,514
echinus,000739.xml,0.34091488,499,1634,592,1737
echinus,000739.xml,0.120318875,1375,1770,1470,1874
echinus,000739.xml,0.15324442,1746,666,1830,739
echinus,000739.xml,0.29695597,2959,389,3085,508
starfish,000739.xml,0.5842012,2974,1926,3101,2031
starfish,000739.xml,0.12623793,1563,2021,1792,2157
starfish,000739.xml,0.09566121,1760,1810,1891,1962
echinus,000612.xml,0.9845383,1699,592,2065,904
echinus,000612.xml,0.083968185,2354,983,2521,1141
echinus,000372.xml,0.2446906,2628,996,2771,1153
scallop,000372.xml,0.99184424,1175,828,1314,939
scallop,000372.xml,0.59026945,1264,568,1346,643
scallop,000372.xml,0.9662939,3333,800,3480,886
scallop,000372.xml,0.3730985,1056,423,1208,553
scallop,000372.xml,0.179393,1093,693,1195,771
scallop,000372.xml,0.41346732,3387,2041,3628,2157
scallop,000372.xml,0.25392443,1929,526,2110,615
scallop,000372.xml,0.6709849,3514,1910,3751,2090
scallop,000372.xml,0.09724241,3436,1125,3555,1209
scallop,000372.xml,0.050558776,1525,968,1613,1021
scallop,000372.xml,0.12881641,2899,653,3009,742
scallop,000372.xml,0.5016792,3623,877,3808,984
starfish,000372.xml,0.109059766,1928,526,2111,614
holothurian,000364.xml,0.6777295,1444,1474,1625,1638
echinus,000364.xml,0.17522721,3393,865,3566,998
scallop,000364.xml,0.9946009,1622,1541,1845,1716
scallop,000364.xml,0.99648106,2385,1981,2601,2158
scallop,000364.xml,0.977792,2141,1614,2343,1793
scallop,000364.xml,0.9037994,2447,1633,2619,1783
scallop,000364.xml,0.46174756,1812,1336,1955,1446
scallop,000364.xml,0.16175418,1933,1705,2089,1851
scallop,000364.xml,0.20749107,1863,765,2023,943
scallop,000364.xml,0.6704039,2256,851,2420,958
scallop,000364.xml,0.8070767,1565,1061,1681,1155
scallop,000364.xml,0.3326709,440,1234,735,1452
scallop,000364.xml,0.7512142,1749,1649,1945,1800
scallop,000364.xml,0.5146921,919,1214,1066,1332
scallop,000364.xml,0.0668094,2077,1332,2216,1492
scallop,000364.xml,0.0674467,2091,881,2257,990
scallop,000364.xml,0.87385076,1515,1139,1657,1253
scallop,000364.xml,0.27287796,816,1081,976,1219
scallop,000364.xml,0.110230274,2965,476,3079,566
scallop,000364.xml,0.42674285,2205,1406,2327,1505
scallop,000364.xml,0.06361356,1798,1631,1969,1763
scallop,000364.xml,0.5681923,2236,1134,2420,1288
scallop,000364.xml,0.08111761,1816,686,1943,836
scallop,000364.xml,0.39863458,2092,1195,2252,1289
scallop,000364.xml,0.26769188,2031,1066,2191,1156
scallop,000364.xml,0.15660958,1744,1703,1908,1797
scallop,000364.xml,0.10290447,1529,1051,1675,1269
scallop,000364.xml,0.073137715,2250,877,2297,947
starfish,000364.xml,0.72242546,2537,758,2863,953
echinus,000753.xml,0.9784242,763,1337,917,1479
echinus,000753.xml,0.95742965,135,1794,284,1940
echinus,000753.xml,0.9900545,2245,1378,2431,1578
echinus,000753.xml,0.97546333,2122,1187,2306,1386
echinus,000753.xml,0.90146345,1577,1052,1709,1218
echinus,000753.xml,0.90177757,3073,1823,3226,1959
echinus,000753.xml,0.9816098,2201,1594,2410,1834
echinus,000753.xml,0.9648659,1759,1277,1926,1442
echinus,000753.xml,0.9746935,478,426,697,622
echinus,000753.xml,0.8347095,2233,1946,2350,2045
echinus,000753.xml,0.30338278,1394,783,1501,854
echinus,000753.xml,0.109365635,768,19,927,167
starfish,000753.xml,0.9925016,1679,1494,1837,1634
starfish,000753.xml,0.74769646,2939,1124,3038,1282
starfish,000753.xml,0.8677895,1721,464,1805,584
echinus,000310.xml,0.108986616,2725,1122,2868,1257
scallop,000310.xml,0.9926762,3623,1135,3838,1285
scallop,000310.xml,0.6034079,1641,1212,1774,1342
scallop,000310.xml,0.78505987,3325,1230,3582,1376
scallop,000310.xml,0.89536506,3533,747,3723,850
scallop,000310.xml,0.103611305,3640,636,3838,766
scallop,000310.xml,0.14876373,3408,1150,3550,1248
scallop,000310.xml,0.63196474,1187,1197,1295,1278
scallop,000310.xml,0.4460496,1193,1287,1295,1383
scallop,000310.xml,0.6024331,3450,622,3585,715
scallop,000310.xml,0.05644193,968,1131,1057,1208
starfish,000310.xml,0.7163624,846,981,1001,1084
echinus,000502.xml,0.8642391,1580,1841,1682,1939
echinus,000502.xml,0.18566917,1216,2028,1317,2125
echinus,000502.xml,0.75959516,1432,1738,1536,1848
echinus,000502.xml,0.26646715,2421,1016,2556,1142
echinus,000502.xml,0.07455782,1356,2025,1516,2154
echinus,000502.xml,0.1542215,800,1907,910,2001
echinus,000502.xml,0.09683345,2767,1695,2908,1824
echinus,000502.xml,0.104457214,1928,862,2032,967
starfish,000502.xml,0.97146356,3139,1462,3309,1624
starfish,000502.xml,0.9901674,3591,1609,3795,1795
starfish,000502.xml,0.9593175,3452,560,3737,779
starfish,000502.xml,0.80501276,2924,335,3061,452
starfish,000502.xml,0.19937967,1991,1944,2099,2030
starfish,000502.xml,0.75058603,2596,1799,2736,1941
starfish,000502.xml,0.9578568,2753,843,2892,965
starfish,000502.xml,0.663884,3199,1272,3344,1419
scallop,000356.xml,0.9031023,3169,1293,3323,1417
scallop,000356.xml,0.99010533,3357,1878,3564,2051
scallop,000356.xml,0.9902396,1988,1341,2122,1461
scallop,000356.xml,0.9660503,3681,1617,3838,1758
scallop,000356.xml,0.6166228,3112,1185,3263,1297
scallop,000356.xml,0.9781763,3100,588,3209,677
scallop,000356.xml,0.4577561,1866,1694,2022,1837
scallop,000356.xml,0.70197165,2392,1658,2549,1829
scallop,000356.xml,0.36481786,3208,1411,3297,1486
scallop,000356.xml,0.30388445,1734,1760,1900,1916
scallop,000356.xml,0.27893752,375,1058,480,1158
scallop,000356.xml,0.16364492,2667,1830,2917,1940
scallop,000356.xml,0.90380704,2256,1709,2362,1797
scallop,000356.xml,0.2030491,1356,1496,1539,1640
scallop,000356.xml,0.67542374,3043,1435,3196,1576
scallop,000356.xml,0.2913919,1146,1439,1289,1554
scallop,000356.xml,0.13009161,2778,1110,2985,1259
scallop,000356.xml,0.19583651,1439,1315,1613,1461
scallop,000356.xml,0.12962933,1880,1288,2004,1384
scallop,000356.xml,0.23420702,332,1173,437,1274
scallop,000356.xml,0.30331904,1866,891,1951,977
scallop,000356.xml,0.05294982,1078,917,1216,1026
scallop,000356.xml,0.15101762,3070,680,3175,752
scallop,000356.xml,0.078821644,2883,1400,3025,1508
starfish,000356.xml,0.96914166,1052,1137,1274,1252
starfish,000356.xml,0.8500725,2778,1110,2984,1260
holothurian,000205.xml,0.1472763,873,1593,1509,1837
holothurian,000205.xml,0.6856015,1748,1323,2052,1506
echinus,000205.xml,0.98529226,920,926,1094,1102
echinus,000205.xml,0.9877558,535,1159,861,1429
echinus,000205.xml,0.9498757,2030,1315,2218,1467
echinus,000205.xml,0.24880761,2625,1150,2811,1298
echinus,000549.xml,0.9300978,2405,112,2750,394
echinus,000549.xml,0.67451763,3304,543,3575,814
echinus,000549.xml,0.850683,662,741,1051,1011
echinus,000549.xml,0.8273117,196,345,342,490
echinus,000549.xml,0.19282219,1829,645,2074,920
starfish,000549.xml,0.98177505,1604,1931,2028,2158
starfish,000549.xml,0.9965933,2355,878,2747,1289
starfish,000549.xml,0.987282,1962,944,2386,1164
starfish,000549.xml,0.54375285,2428,554,2626,672
starfish,000549.xml,0.10170582,2092,900,2825,1259
echinus,000506.xml,0.9820187,2087,1133,2419,1419
echinus,000506.xml,0.97991,881,1423,1108,1655
echinus,000506.xml,0.98313737,1696,888,2029,1102
echinus,000506.xml,0.8977385,333,546,584,690
echinus,000506.xml,0.8413739,2417,887,2609,1043
echinus,000506.xml,0.9240795,0,658,288,818
echinus,000506.xml,0.12317609,1095,1294,1194,1402
starfish,000506.xml,0.9973482,1389,1722,1798,2158
starfish,000506.xml,0.92025423,2062,755,2203,842
starfish,000506.xml,0.06245574,0,2079,169,2158
echinus,000605.xml,0.90951985,326,0,362,44
echinus,000605.xml,0.7053341,409,67,446,108
echinus,000605.xml,0.08578031,463,110,518,164
echinus,000605.xml,0.9485932,575,66,650,140
echinus,000605.xml,0.9377603,615,333,698,399
echinus,000605.xml,0.082270555,414,73,440,101
starfish,000605.xml,0.89839673,664,41,720,129
starfish,000605.xml,0.077078134,463,110,518,164
starfish,000605.xml,0.34549236,403,139,472,215
starfish,000605.xml,0.5893931,87,325,162,399
starfish,000605.xml,0.87481767,184,112,230,159
echinus,000529.xml,0.27416906,1237,872,1349,960
echinus,000529.xml,0.0750394,3068,838,3212,915
scallop,000529.xml,0.15224166,1707,1829,1880,1974
scallop,000427.xml,0.12047795,2482,1955,2544,2013
scallop,000427.xml,0.54948723,2151,1285,2194,1331
scallop,000427.xml,0.5006415,3029,1923,3125,2002
scallop,000427.xml,0.29657707,3022,1431,3092,1485
scallop,000427.xml,0.21939112,2240,1275,2298,1322
scallop,000427.xml,0.088007994,3795,1524,3838,1599
scallop,000427.xml,0.059817374,2927,1834,2997,1932
starfish,000427.xml,0.9940871,1943,1991,2137,2155
starfish,000427.xml,0.9795775,1839,1611,1990,1725
starfish,000427.xml,0.6514714,3727,1326,3838,1426
starfish,000427.xml,0.2732331,1547,2011,1649,2100
starfish,000427.xml,0.101324804,2575,1497,2703,1590
starfish,000427.xml,0.42014486,2763,1589,2896,1691
starfish,000427.xml,0.40092817,2185,1478,2319,1592
starfish,000427.xml,0.91494447,2468,1574,2596,1686
starfish,000427.xml,0.07994612,2554,1373,2657,1431
starfish,000427.xml,0.8362274,3048,1263,3175,1361
starfish,000427.xml,0.26992103,3271,1287,3375,1373
holothurian,000344.xml,0.38405445,1842,1449,1996,1677
scallop,000344.xml,0.98643214,2856,1486,3042,1613
scallop,000344.xml,0.99494815,2607,1439,2818,1619
scallop,000344.xml,0.9913556,2198,1851,2464,2125
scallop,000344.xml,0.9519261,2732,995,2905,1100
scallop,000344.xml,0.99051535,1872,1685,2039,1865
scallop,000344.xml,0.99340373,2065,1554,2275,1712
scallop,000344.xml,0.9956072,1617,1999,1874,2158
scallop,000344.xml,0.81994885,1872,962,2017,1085
scallop,000344.xml,0.8506823,2264,1218,2403,1336
scallop,000344.xml,0.63694775,2602,945,2759,1062
scallop,000344.xml,0.25443,3111,1903,3424,2153
scallop,000344.xml,0.21405478,2710,1092,2881,1212
scallop,000344.xml,0.98331535,2244,1485,2434,1647
scallop,000344.xml,0.72349215,1626,769,1785,870
scallop,000344.xml,0.6184647,3532,625,3710,727
scallop,000344.xml,0.7398228,1773,1826,1949,2014
scallop,000344.xml,0.22447346,2996,1175,3178,1271
scallop,000344.xml,0.17363994,1664,1188,1801,1306
scallop,000344.xml,0.057387434,2723,969,2894,1228
scallop,000344.xml,0.22125092,1546,1180,1674,1271
scallop,000344.xml,0.46309873,2487,1146,2637,1269
scallop,000344.xml,0.26354864,2145,1045,2295,1143
scallop,000344.xml,0.051655985,3208,942,3424,1044
scallop,000344.xml,0.051119253,1955,506,2099,594
scallop,000344.xml,0.07024826,2394,1258,2564,1391
scallop,000344.xml,0.10150182,2670,921,2818,1014
scallop,000344.xml,0.10686358,3635,1525,3838,1841
scallop,000344.xml,0.090748034,3602,1789,3806,2008
scallop,000344.xml,0.11890922,2222,2126,2311,2158
starfish,000344.xml,0.69108033,3636,1524,3838,1841
starfish,000344.xml,0.93814445,774,806,944,919
holothurian,000347.xml,0.7809619,1992,1720,2251,1852
echinus,000347.xml,0.98132807,2201,930,2360,1069
scallop,000347.xml,0.9942027,2523,1916,2729,2096
scallop,000347.xml,0.98801523,1971,1327,2139,1461
scallop,000347.xml,0.989165,3012,1617,3301,1851
scallop,000347.xml,0.93464375,2673,979,2817,1090
scallop,000347.xml,0.9111516,1299,1150,1476,1320
scallop,000347.xml,0.9552873,2351,1452,2562,1634
scallop,000347.xml,0.8966918,1568,954,1696,1051
scallop,000347.xml,0.9748521,3636,1984,3838,2156
scallop,000347.xml,0.8848473,2552,1071,2727,1218
scallop,000347.xml,0.52743495,2786,1131,3071,1325
scallop,000347.xml,0.12368863,2360,927,2489,1040
scallop,000347.xml,0.8398655,1311,1020,1421,1089
scallop,000347.xml,0.34736505,2417,1055,2557,1173
scallop,000347.xml,0.14374746,3528,1334,3797,1508
scallop,000347.xml,0.20056877,1507,1045,1691,1181
scallop,000347.xml,0.060852874,1776,863,1897,963
scallop,000347.xml,0.117247164,2612,227,2681,290
scallop,000347.xml,0.26386577,1475,952,1601,1038
scallop,000347.xml,0.18144566,1263,1398,1417,1516
scallop,000347.xml,0.31890637,2691,1450,2969,1614
scallop,000347.xml,0.12542078,1472,949,1719,1050
scallop,000347.xml,0.18544321,2609,1349,2778,1480
scallop,000347.xml,0.14364292,2148,1335,2264,1427
scallop,000347.xml,0.40351984,2777,2025,3022,2158
scallop,000347.xml,0.47379857,1756,952,1888,1025
scallop,000347.xml,0.25667477,2547,1040,2683,1122
scallop,000347.xml,0.14802663,3348,1621,3570,1729
starfish,000347.xml,0.98310983,1297,828,1520,958
echinus,000501.xml,0.970889,2589,242,2754,402
echinus,000501.xml,0.97038114,2742,1220,2994,1472
echinus,000501.xml,0.99343467,2028,1339,2249,1554
echinus,000501.xml,0.9840822,1618,1731,1847,1989
echinus,000501.xml,0.6986287,1646,1156,1790,1289
echinus,000501.xml,0.9887812,2148,989,2375,1228
echinus,000501.xml,0.57045525,1565,561,1689,691
echinus,000501.xml,0.32215965,2641,90,2771,216
echinus,000501.xml,0.3485363,311,1852,415,1951
echinus,000501.xml,0.18952642,1415,1338,1525,1437
echinus,000501.xml,0.33228585,1298,1169,1401,1296
echinus,000501.xml,0.30423957,1231,1328,1365,1469
echinus,000501.xml,0.15777838,3638,1401,3838,1612
echinus,000501.xml,0.12863953,1100,1805,1207,1937
echinus,000501.xml,0.14554274,1798,358,1902,469
holothurian,000363.xml,0.8725565,1404,1230,1550,1367
scallop,000363.xml,0.9864612,1558,1280,1720,1407
scallop,000363.xml,0.96418,2780,1818,3068,2111
scallop,000363.xml,0.7931219,2312,1770,2485,1932
scallop,000363.xml,0.99205714,2077,1972,2332,2150
scallop,000363.xml,0.44530407,1722,1132,1854,1227
scallop,000363.xml,0.33234784,1709,1912,1976,2119
scallop,000363.xml,0.13539432,3691,1419,3838,1539
scallop,000363.xml,0.33207092,1987,1037,2113,1117
scallop,000363.xml,0.21262193,1636,1415,1759,1481
scallop,000363.xml,0.13639568,1076,844,1229,958
scallop,000363.xml,0.114559345,1465,1360,1584,1466
scallop,000363.xml,0.99262494,2126,1597,2287,1771
scallop,000363.xml,0.8646822,2168,760,2290,851
scallop,000363.xml,0.9241381,3015,1786,3268,1977
scallop,000363.xml,0.7287674,1484,976,1611,1071
scallop,000363.xml,0.30535525,2104,977,2273,1116
scallop,000363.xml,0.078958526,2084,953,2270,1014
scallop,000363.xml,0.15423141,1285,1453,1442,1623
scallop,000363.xml,0.106213965,2751,1779,2994,2040
scallop,000363.xml,0.15072942,3598,1620,3803,1774
scallop,000363.xml,0.08917747,2252,1092,2396,1185
scallop,000363.xml,0.12274901,1489,915,1632,1078
scallop,000363.xml,0.35005227,1972,1347,2141,1475
scallop,000363.xml,0.32788083,1814,682,1986,836
scallop,000363.xml,0.08951595,2349,733,2453,825
scallop,000363.xml,0.05155248,1068,954,1159,1003
scallop,000363.xml,0.63618404,1944,928,2080,1005
scallop,000363.xml,0.5962796,1538,914,1644,995
scallop,000363.xml,0.6211201,981,1030,1112,1129
scallop,000363.xml,0.056809682,1949,1098,2051,1153
scallop,000363.xml,0.11285485,2034,2059,2126,2158
scallop,000363.xml,0.056148432,1958,1134,2078,1247
starfish,000363.xml,0.98954576,3245,1626,3678,1884
holothurian,000181.xml,0.9774929,2475,1210,3078,1432
echinus,000181.xml,0.9807207,2138,462,2806,1253
echinus,000181.xml,0.812067,3252,783,3545,1052
echinus,000129.xml,0.82635784,943,578,1236,874
echinus,000129.xml,0.084132634,1864,1236,2128,1453
scallop,000129.xml,0.2636485,1257,1431,1573,1757
holothurian,000471.xml,0.9820302,1222,683,1509,801
holothurian,000471.xml,0.97565985,1031,261,1220,326
holothurian,000471.xml,0.9512413,1190,195,1413,260
holothurian,000471.xml,0.5406564,1066,975,1218,1079
echinus,000471.xml,0.987468,642,567,811,709
echinus,000471.xml,0.98309857,1682,954,1874,1078
echinus,000471.xml,0.9791351,199,357,305,438
echinus,000471.xml,0.98004204,1071,635,1149,713
echinus,000471.xml,0.98337674,1247,512,1348,599
echinus,000471.xml,0.9825904,370,922,526,1071
echinus,000471.xml,0.97745126,868,851,1010,989
echinus,000471.xml,0.92859757,157,26,228,78
echinus,000471.xml,0.7915033,1262,110,1315,150
echinus,000471.xml,0.98919475,1006,416,1129,516
echinus,000471.xml,0.950758,342,10,408,64
echinus,000471.xml,0.82492054,1502,98,1580,154
echinus,000471.xml,0.913758,1571,273,1631,323
echinus,000471.xml,0.9639097,1047,211,1131,269
echinus,000471.xml,0.910355,866,240,928,292
echinus,000471.xml,0.8726682,527,53,583,99
echinus,000471.xml,0.9124693,1390,126,1453,177
echinus,000471.xml,0.9267168,960,53,1016,102
